District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),,,,,
Nalgonda,Nakrekal,12-Jan-21,0,19.5,30.3,49.4,95.3,,,,,,,
Nalgonda,Nakrekal,13-Jan-21,0,18.7,30.9,50.7,99.1,,,,,,,
Nalgonda,Nakrekal,14-Jan-21,0,19.4,30.1,57.8,100,,,,,,,
Nalgonda,Nakrekal,15-Jan-21,0,20.1,30.5,52.1,99.2,,,,,,,
Nalgonda,Nakrekal,16-Jan-21,0,18.6,29.8,53.9,99.2,,,,,,,
Nalgonda,Nakrekal,17-Jan-21,0,18,30.2,49.6,98.5,,,,,,,
Nalgonda,Nakrekal,18-Jan-21,0,18.8,29,62.5,98.1,,,,,,,
Nalgonda,Nakrekal,19-Jan-21,0,18.5,28.5,59,99.5,,,,,,,
Nalgonda,Nakrekal,20-Jan-21,0,16.6,30.2,50.8,97.3,,,,,,,
Nalgonda,Nakrekal,21-Jan-21,0,17.7,31.8,28.8,93.2,,,,,,,
Nalgonda,Nakrekal,22-Jan-21,0,20.4,33,38.3,92,,,,,,,
Nalgonda,Nakrekal,23-Jan-21,0,19.7,31,54.1,99.2,,,,,,,
Nalgonda,Nakrekal,24-Jan-21,0,18.5,30.5,59.4,98.7,,,,,,,
Nalgonda,Nakrekal,25-Jan-21,0,18.1,31.1,47.2,95.6,,,,,,,
Nalgonda,Nakrekal,26-Jan-21,0,18.6,31.1,49.2,89.1,,,,,,,
Nalgonda,Nakrekal,27-Jan-21,0,18.6,30.3,48.3,96.2,,,,,,,
Nalgonda,Nakrekal,28-Jan-21,0,18.8,29.3,56,98.9,,,,,,,
Nalgonda,Nakrekal,29-Jan-21,0,19.5,29.1,60.1,99.4,,,,,,,
Nalgonda,Nakrekal,30-Jan-21,0,19.2,30.6,53.3,99.7,,,,,,,
Nalgonda,Nakrekal,31-Jan-21,0,20.1,30.3,53.7,97.8,,,,,,,
Nalgonda,Nakrekal,01-Feb-21,0,22.1,29.2,60.6,94.9,,,,,,,
Nalgonda,Nakrekal,02-Feb-21,0,19.1,30,53.3,99.7,,,,,,,
Nalgonda,Nakrekal,03-Feb-21,0,18.2,30,46.2,99.2,,,,,,,
Nalgonda,Nakrekal,04-Feb-21,0,17.2,29.4,41.6,99.3,,,,,,,
Nalgonda,Nakrekal,05-Feb-21,0,15.9,29.1,40.3,97.4,,,,,,,
Nalgonda,Nakrekal,06-Feb-21,0,16.4,29.8,37.1,96.4,,,,,,,
Nalgonda,Nakrekal,07-Feb-21,0,18.4,30.1,44.8,95.7,,,,,,,
Nalgonda,Nakrekal,08-Feb-21,0,15.9,30.1,41.2,83.4,,,,,,,
Nalgonda,Nakrekal,09-Feb-21,0,16.4,29,46.8,86.2,,,,,,,
Nalgonda,Nakrekal,10-Feb-21,0,15.7,30.1,39.8,95.6,,,,,,,
Nalgonda,Nakrekal,11-Feb-21,0,17.1,31.3,29.7,96.7,,,,,,,
Nalgonda,Nakrekal,12-Feb-21,0,16.7,30.1,47.8,99.1,,,,,,,
Nalgonda,Nakrekal,13-Feb-21,0,18.9,30.2,50.4,96.3,,,,,,,
Nalgonda,Nakrekal,14-Feb-21,0,17.1,31,45.4,99,,,,,,,
Nalgonda,Nakrekal,15-Feb-21,0,17.2,31.1,42.5,97.7,,,,,,,
Nalgonda,Nakrekal,16-Feb-21,0,17.3,33,35.6,88.7,,,,,,,
Nalgonda,Nakrekal,17-Feb-21,0,16.5,32.2,38.7,93.6,,,,,,,
Nalgonda,Nakrekal,18-Feb-21,0,17.7,31.1,42.8,95.4,,,,,,,
Nalgonda,Nakrekal,19-Feb-21,0,20.3,29.6,57.4,83.2,,,,,,,
Nalgonda,Nakrekal,20-Feb-21,0,21.2,26.1,62,81,,,,,,,
Nalgonda,Nakrekal,21-Feb-21,0,18.9,30.3,40.9,92.4,,,,,,,
Nalgonda,Nakrekal,22-Feb-21,0,20.7,30.1,50.2,94.6,,,,,,,
Nalgonda,Nakrekal,23-Feb-21,0,19.3,31.4,51.5,96,,,,,,,
Nalgonda,Nakrekal,24-Feb-21,0,18.2,33.3,35,86.7,,,,,,,
Nalgonda,Nakrekal,25-Feb-21,0,18.7,34.3,30.5,88.4,,,,,,,
Nalgonda,Nakrekal,26-Feb-21,0,18.3,35.7,33,87,,,,,,,
Nalgonda,Nakrekal,27-Feb-21,0,20,36.7,30.1,76.9,,,,,,,
Nalgonda,Nakrekal,28-Feb-21,0,20.3,36.8,28.8,81.3,,,,,,,
Nalgonda,Nakrekal,01-Mar-21,0,19.3,35.4,33.1,93.1,,,,,,,
Nalgonda,Nakrekal,02-Mar-21,0,19.7,33.1,41.8,96,,,,,,,
Nalgonda,Nakrekal,03-Mar-21,0,20.5,33.5,36.7,87.3,,,,,,,
Nalgonda,Nakrekal,04-Mar-21,0,20,35.1,33.3,83.8,,,,,,,
Nalgonda,Nakrekal,05-Mar-21,0,18.2,33.9,27.8,86,,,,,,,
Nalgonda,Nakrekal,06-Mar-21,0,18.3,34.5,23.3,78.9,,,,,,,
Nalgonda,Nakrekal,07-Mar-21,0,19.2,34.9,27.6,82.7,,,,,,,
Nalgonda,Nakrekal,08-Mar-21,0,20.1,35,28,95.4,,,,,,,
Nalgonda,Nakrekal,09-Mar-21,0,20.9,32.8,48.9,100,,,,,,,
Nalgonda,Nakrekal,10-Mar-21,0,21.2,32.8,53.6,99.5,,,,,,,
Nalgonda,Nakrekal,11-Mar-21,0,19,32.2,51.6,98.9,,,,,,,
Nalgonda,Nakrekal,12-Mar-21,0,20.2,34,39.3,99.1,,,,,,,
Nalgonda,Nakrekal,13-Mar-21,0,16.1,32.7,40.5,88.5,,,,,,,
Nalgonda,Nakrekal,14-Mar-21,0,18.7,33.1,27.6,75,,,,,,,
Nalgonda,Nakrekal,15-Mar-21,0,19.8,34.6,27.2,86.4,,,,,,,
Nalgonda,Nakrekal,16-Mar-21,0,20.1,33.7,35,91.2,,,,,,,
Nalgonda,Nakrekal,17-Mar-21,0,22.6,33.9,29.9,94.2,,,,,,,
Nalgonda,Nakrekal,18-Mar-21,0,21.4,34.1,44.7,95.2,,,,,,,
Nalgonda,Nakrekal,19-Mar-21,0,20.5,33,45.4,82.5,,,,,,,
Nalgonda,Nakrekal,20-Mar-21,0,19.6,32.8,39.6,89.9,,,,,,,
Nalgonda,Nakrekal,21-Mar-21,0,21.8,34.3,31.6,73.4,,,,,,,
Nalgonda,Nakrekal,22-Mar-21,0,22.4,33.4,36.1,77.7,,,,,,,
Nalgonda,Nakrekal,23-Mar-21,0,21.9,34.7,40.1,80.6,,,,,,,
Nalgonda,Nakrekal,24-Mar-21,0,23.3,34.5,33.1,65.9,,,,,,,
Nalgonda,Nakrekal,25-Mar-21,0,22.3,34.9,39.6,85.7,,,,,,,
Nalgonda,Nakrekal,26-Mar-21,0,22.6,36.7,33.3,77,,,,,,,
Nalgonda,Nakrekal,27-Mar-21,0,23.6,35.9,27.7,75.9,,,,,,,
Nalgonda,Nakrekal,28-Mar-21,0,22.7,36.8,35.3,92.1,,,,,,,
Nalgonda,Nakrekal,29-Mar-21,0,22.6,36.3,41.4,88.9,,,,,,,
Nalgonda,Nakrekal,30-Mar-21,0,22.2,36.4,40.9,94.6,,,,,,,
Nalgonda,Nakrekal,31-Mar-21,0,23.9,40.6,26.4,72.9,,,,,,,
Nalgonda,Kethepalle,01-Jan-21,0,20.2,30.3,63.8,99.9,,,,,,,
Nalgonda,Kethepalle,02-Jan-21,0,16.7,30.7,63.7,99.9,,,,,,,
Nalgonda,Kethepalle,03-Jan-21,0,17.1,30.3,54,99.9,,,,,,,
Nalgonda,Kethepalle,04-Jan-21,0,17.2,30.4,62.6,99.9,,,,,,,
Nalgonda,Kethepalle,05-Jan-21,0,19.9,32.2,54.6,99.9,,,,,,,
Nalgonda,Kethepalle,06-Jan-21,0,22.8,33.3,58.3,99.9,,,,,,,
Nalgonda,Kethepalle,07-Jan-21,0,22,27.9,70,96.3,,,,,,,
Nalgonda,Kethepalle,08-Jan-21,0,20.4,30.6,70.4,99.9,,,,,,,
Nalgonda,Kethepalle,09-Jan-21,0,20.7,32.2,76.9,99.9,,,,,,,
Nalgonda,Kethepalle,10-Jan-21,0,19.9,32.3,65.4,99.9,,,,,,,
Nalgonda,Kethepalle,11-Jan-21,0,19.9,33.3,40.6,99.9,,,,,,,
Nalgonda,Kethepalle,12-Jan-21,0,20.1,31.4,55,99.9,,,,,,,
Nalgonda,Kethepalle,13-Jan-21,0,21.4,34.9,50.2,99.9,,,,,,,
Nalgonda,Kethepalle,14-Jan-21,0,22.6,34.6,63.1,99.9,,,,,,,
Nalgonda,Kethepalle,15-Jan-21,0,20.9,32.8,55.1,99.9,,,,,,,
Nalgonda,Kethepalle,16-Jan-21,0,19.4,33.1,62.8,99.9,,,,,,,
Nalgonda,Kethepalle,17-Jan-21,0,20.6,30.4,50.5,99.9,,,,,,,
Nalgonda,Kethepalle,18-Jan-21,0,19.5,32.5,59.7,99.9,,,,,,,
Nalgonda,Kethepalle,19-Jan-21,0,19.6,33.1,55.6,99.9,,,,,,,
Nalgonda,Kethepalle,20-Jan-21,0,18,32.9,51.4,99.9,,,,,,,
Nalgonda,Kethepalle,21-Jan-21,0,20,32.4,33.2,99.9,,,,,,,
Nalgonda,Kethepalle,22-Jan-21,0,21,32,48.4,99.9,,,,,,,
Nalgonda,Kethepalle,23-Jan-21,0,20.4,35.2,63.1,99.9,,,,,,,
Nalgonda,Kethepalle,24-Jan-21,0,20.4,35.4,63.1,99.9,,,,,,,
Nalgonda,Kethepalle,25-Jan-21,0,21.8,32.1,55,99.9,,,,,,,
Nalgonda,Kethepalle,26-Jan-21,0,18.7,34.9,55,99.9,,,,,,,
Nalgonda,Kethepalle,27-Jan-21,0,21.1,33.3,55,99.9,,,,,,,
Nalgonda,Kethepalle,28-Jan-21,0,19.2,32.2,56.1,99.9,,,,,,,
Nalgonda,Kethepalle,29-Jan-21,0,20.2,29.2,59.3,99.8,,,,,,,
Nalgonda,Kethepalle,30-Jan-21,0,19.9,30.2,56.1,99.8,,,,,,,
Nalgonda,Kethepalle,31-Jan-21,0,20.5,30.5,51.5,98.3,,,,,,,
Nalgonda,Kethepalle,01-Feb-21,0,22.4,29.7,57.1,95.9,,,,,,,
Nalgonda,Kethepalle,02-Feb-21,0,19.3,30.8,49.7,99.7,,,,,,,
Nalgonda,Kethepalle,03-Feb-21,0,18.7,30.9,42.9,99.2,,,,,,,
Nalgonda,Kethepalle,04-Feb-21,0,17.8,29.9,37.1,99.6,,,,,,,
Nalgonda,Kethepalle,05-Feb-21,0,16.4,29.2,39.5,98.7,,,,,,,
Nalgonda,Kethepalle,06-Feb-21,0,17.3,30.1,38.7,97.8,,,,,,,
Nalgonda,Kethepalle,07-Feb-21,0,18.2,30.5,43,97.2,,,,,,,
Nalgonda,Kethepalle,08-Feb-21,0,16.5,30.2,40.5,83.2,,,,,,,
Nalgonda,Kethepalle,09-Feb-21,0,17.3,29.8,41.2,94.3,,,,,,,
Nalgonda,Kethepalle,10-Feb-21,0,16.3,30.7,38.6,97.2,,,,,,,
Nalgonda,Kethepalle,11-Feb-21,0,17.4,31.2,31.1,98.3,,,,,,,
Nalgonda,Kethepalle,12-Feb-21,0,16.6,30.2,46.2,99.7,,,,,,,
Nalgonda,Kethepalle,13-Feb-21,0,18.5,30.3,50.5,98.8,,,,,,,
Nalgonda,Kethepalle,14-Feb-21,0,17,30.2,48,99.7,,,,,,,
Nalgonda,Kethepalle,15-Feb-21,0,17.9,30.9,43.2,99.2,,,,,,,
Nalgonda,Kethepalle,16-Feb-21,0,18,31.5,36.1,94.7,,,,,,,
Nalgonda,Kethepalle,17-Feb-21,0,16.4,30.1,42.4,97.3,,,,,,,
Nalgonda,Kethepalle,18-Feb-21,0,18,30.7,46.1,97.7,,,,,,,
Nalgonda,Kethepalle,19-Feb-21,0,20.1,29.4,55.9,87.4,,,,,,,
Nalgonda,Kethepalle,20-Feb-21,0,21.2,26.1,73.4,86,,,,,,,
Nalgonda,Kethepalle,21-Feb-21,0,19.1,30.1,60.4,96.7,,,,,,,
Nalgonda,Kethepalle,22-Feb-21,0,20.8,30.5,64.6,98,,,,,,,
Nalgonda,Kethepalle,23-Feb-21,0,19.6,32.4,65.6,98.7,,,,,,,
Nalgonda,Kethepalle,24-Feb-21,0,18.6,33.9,57.9,93.6,,,,,,,
Nalgonda,Kethepalle,25-Feb-21,0,19.3,33.9,38.4,93,,,,,,,
Nalgonda,Kethepalle,26-Feb-21,0,18.6,35.2,34.9,95.2,,,,,,,
Nalgonda,Kethepalle,27-Feb-21,0,20,36.2,31.7,88.8,,,,,,,
Nalgonda,Kethepalle,28-Feb-21,0,20.1,35.7,32.7,90.1,,,,,,,
Nalgonda,Kethepalle,01-Mar-21,0,19.9,35.7,36.9,97.3,,,,,,,
Nalgonda,Kethepalle,02-Mar-21,0,19.8,34.3,58.2,98.6,,,,,,,
Nalgonda,Kethepalle,03-Mar-21,0,20,33.9,40.4,92.4,,,,,,,
Nalgonda,Kethepalle,04-Mar-21,0,19.5,35.2,34.7,91.2,,,,,,,
Nalgonda,Kethepalle,05-Mar-21,0,18.1,33.4,30,94.4,,,,,,,
Nalgonda,Kethepalle,06-Mar-21,0,18,33.6,31.3,90.3,,,,,,,
Nalgonda,Kethepalle,07-Mar-21,0,19.2,34.1,27.1,93.8,,,,,,,
Nalgonda,Kethepalle,08-Mar-21,0,20.1,33.6,40.2,97.4,,,,,,,
Nalgonda,Kethepalle,09-Mar-21,0,21.3,32.4,50.2,99.2,,,,,,,
Nalgonda,Kethepalle,10-Mar-21,0,21.1,31.7,52.8,99,,,,,,,
Nalgonda,Kethepalle,11-Mar-21,0,19.5,32.2,50.8,99.1,,,,,,,
Nalgonda,Kethepalle,12-Mar-21,0,20.4,33,41.8,99.4,,,,,,,
Nalgonda,Kethepalle,13-Mar-21,0,16.1,32.7,43.1,93.6,,,,,,,
Nalgonda,Kethepalle,14-Mar-21,0,18.2,33.4,26.2,87.5,,,,,,,
Nalgonda,Kethepalle,15-Mar-21,0,19.7,33.7,29.5,91.4,,,,,,,
Nalgonda,Kethepalle,16-Mar-21,0,20.6,33,35,92.5,,,,,,,
Nalgonda,Kethepalle,17-Mar-21,0,22.5,32.9,37.5,97,,,,,,,
Nalgonda,Kethepalle,18-Mar-21,0,21.1,33.2,46.1,97.4,,,,,,,
Nalgonda,Kethepalle,19-Mar-21,0,20.4,32.2,46.3,84.7,,,,,,,
Nalgonda,Kethepalle,20-Mar-21,0,19.7,32.8,42.4,92.4,,,,,,,
Nalgonda,Kethepalle,21-Mar-21,0,21.4,34.3,31.3,76.3,,,,,,,
Nalgonda,Kethepalle,22-Mar-21,0,22.1,33.5,42,73.6,,,,,,,
Nalgonda,Kethepalle,23-Mar-21,0,21.3,35.1,39.7,82.9,,,,,,,
Nalgonda,Kethepalle,24-Mar-21,0,23,35.5,30.9,63.6,,,,,,,
Nalgonda,Kethepalle,25-Mar-21,0,22.4,34.7,38.1,86.5,,,,,,,
Nalgonda,Kethepalle,26-Mar-21,0,22.5,37.7,30.9,80.7,,,,,,,
Nalgonda,Kethepalle,27-Mar-21,0,23.2,35.4,30,79.7,,,,,,,
Nalgonda,Kethepalle,28-Mar-21,0,22.4,35.2,36.6,95.6,,,,,,,
Nalgonda,Kethepalle,29-Mar-21,0,22.1,35.5,40.4,93.6,,,,,,,
Nalgonda,Kethepalle,30-Mar-21,0,22.7,35.7,40.1,97.5,,,,,,,
Nalgonda,Kethepalle,31-Mar-21,0,24.1,39.3,29,72.7,,,,,,,
Nalgonda,Thipparthi,01-Jan-21,0,18.7,30.5,55,99.8,,,,,,,
Nalgonda,Thipparthi,02-Jan-21,0,16.7,30.4,57.3,100,,,,,,,
Nalgonda,Thipparthi,03-Jan-21,0,16.5,31.4,53.1,99.8,,,,,,,
Nalgonda,Thipparthi,04-Jan-21,0,16.4,30.2,54.5,99.5,,,,,,,
Nalgonda,Thipparthi,05-Jan-21,0,18.6,30.9,48.1,100,,,,,,,
Nalgonda,Thipparthi,06-Jan-21,0,21.8,33.3,50.2,99.8,,,,,,,
Nalgonda,Thipparthi,07-Jan-21,0,21.5,27.3,60.9,92.6,,,,,,,
Nalgonda,Thipparthi,08-Jan-21,0,19.9,29.8,59.2,100,,,,,,,
Nalgonda,Thipparthi,09-Jan-21,0,20.3,32.6,63.4,100,,,,,,,
Nalgonda,Thipparthi,10-Jan-21,0,19.7,32.5,52.2,100,,,,,,,
Nalgonda,Thipparthi,11-Jan-21,0,17.5,33.4,42.8,100,,,,,,,
Nalgonda,Thipparthi,12-Jan-21,0,19.4,33.3,46.3,99.5,,,,,,,
Nalgonda,Thipparthi,13-Jan-21,0,19.1,34,45.3,100,,,,,,,
Nalgonda,Thipparthi,14-Jan-21,0,19.7,33.4,49.1,100,,,,,,,
Nalgonda,Thipparthi,15-Jan-21,0,19.2,33.4,47,100,,,,,,,
Nalgonda,Thipparthi,16-Jan-21,0,18.7,33.2,47,100,,,,,,,
Nalgonda,Thipparthi,17-Jan-21,0,17.5,33.8,46.3,100,,,,,,,
Nalgonda,Thipparthi,18-Jan-21,0,18.6,31.9,52.2,100,,,,,,,
Nalgonda,Thipparthi,19-Jan-21,0,18.4,32.6,51.1,100,,,,,,,
Nalgonda,Thipparthi,20-Jan-21,0,17,33.6,46,100,,,,,,,
Nalgonda,Thipparthi,21-Jan-21,0,17.7,35.5,34.6,98.2,,,,,,,
Nalgonda,Thipparthi,22-Jan-21,0,19.6,36.3,38.9,93,,,,,,,
Nalgonda,Thipparthi,23-Jan-21,0,19.5,35.3,45.8,100,,,,,,,
Nalgonda,Thipparthi,24-Jan-21,0,18,33.7,47.9,100,,,,,,,
